Thu, 22 Jul 2010 20:29:42 +0000
71, 0.991869727602, 5
72, 0.999717684297, 5
73, 0.999996393628, 5
74, 0.999999983052, 5
75, 0.999999999971, 5
76, 1.0, 5
77, 1.0, 5
78, 1.0, 5
79, 1.0, 5
80, 1.0, 5
81, 1.0, 5
82, 1.0, 5
83, 1.0, 5
84, 1.0, 5
85, 0.999999999679, 5
86, 0.999999856123, 5
87, 0.999976268469, 5
88, 0.998559985141, 5
89, 0.967854978988, 5
90, 0.736023070793, 5
91, 0.202512748726, 5
92, 0.113687154201, 5
93, 0.637626978982, 5
94, 0.945495772646, 5
95, 0.996984147921, 5
96, 0.999938610315, 5
97, 0.999999540288, 5
98, 0.999999998734, 5
99, 0.999999999999, 5
100, 1.0, 5
101, 1.0, 5
102, 1.0, 5
103, 0.999999999573, 5
104, 0.999999823469, 5
105, 0.99997316969, 5
106, 0.998499848917, 5
107, 0.96914327494, 5
108, 0.766508981225, 5
109, 0.350025905854, 5
110, 0.334378360005, 5
111, 0.749236492184, 5
112, 0.965245843058, 5
113, 0.998228036802, 5
114, 0.999966764046, 5
115, 0.999999770667, 5
116, 0.999999999418, 5
117, 0.999999999999, 5
118, 1.0, 5
119, 1.0, 5
120, 1.0, 5
121, 1.0, 5
122, 1.0, 5
123, 1.0, 5
124, 1.0, 5
125, 1.0, 5
126, 1.0, 5
127, 1.0, 5
128, 1.0, 5
129, 1.0, 5
130, 1.0, 5
131, 1.0, 5
132, 1.0, 5
133, 1.0, 5
134, 1.0, 5
135, 1.0, 5
136, 1.0, 5
137, 1.0, 5
138, 1.0, 5
139, 1.0, 5
140, 1.0, 5
141, 1.0, 5
142, 1.0, 5
143, 1.0, 5
144, 1.0, 5
145, 1.0, 5
146, 1.0, 5
147, 1.0, 5
148, 1.0, 5
149, 1.0, 5
150, 1.0, 5
151, 1.0, 5
152, 1.0, 5
153, 1.0, 5
154, 1.0, 5
155, 1.0, 5
156, 1.0, 5
157, 1.0, 5
158, 1.0, 5
159, 1.0, 5
160, 1.0, 5
161, 1.0, 5
162, 1.0, 5
163, 1.0, 5
164, 1.0, 5
165, 1.0, 5
166, 1.0, 5
167, 1.0, 5
168, 1.0, 5
169, 1.0, 5
170, 1.0, 5
171, 1.0, 5
172, 1.0, 5
173, 1.0, 5
174, 1.0, 5
175, 1.0, 5
176, 1.0, 5
177, 1.0, 5
178, 1.0, 5
179, 1.0, 5
180, 1.0, 5
181, 1.0, 5
182, 1.0, 5
183, 1.0, 5
184, 1.0, 5
185, 1.0, 5
186, 1.0, 5
187, 1.0, 5
188, 1.0, 5
189, 1.0, 5
190, 1.0, 5
191, 1.0, 5
192, 1.0, 5
193, 1.0, 5
194, 1.0, 5
195, 1.0, 5
196, 1.0, 5
197, 1.0, 5
198, 1.0, 5
199, 1.0, 5
200, 1.0, 5
201, 1.0, 5
202, 1.0, 5
203, 1.0, 5
204, 1.0, 5
205, 1.0, 5
206, 1.0, 5
207, 1.0, 5
208, 1.0, 5
209, 1.0, 5
210, 1.0, 5
211, 1.0, 5
212, 1.0, 5
213, 1.0, 5
214, 1.0, 5
215, 1.0, 5
216, 0.999999999885, 5
217, 0.999999941075, 5
218, 0.99998886548, 5
219, 0.99922598946, 5
220, 0.980206263594, 5
221, 0.813785194248, 5
222, 0.355524885534, 5
223, 0.179452712051, 5
224, 0.615667956934, 5
225, 0.933776048217, 5
226, 0.995802128801, 5
227, 0.999902107675, 5
228, 0.999999160062, 5
229, 0.99999992524, 5
230, 0.99998656657, 5
231, 0.999079323218, 5
232, 0.976778199319, 5
233, 0.784090552905, 5
234, 0.260095754099, 5
235, 0.0634772832278, 5
236, 0.212506959287, 5
237, 0.202378479357, 5
238, 0.640120623165, 5
239, 0.939943053776, 5
240, 0.996294172415, 5
241, 0.999915743622, 5
242, 0.999992971697, 5
243, 0.999565008784, 5
244, 0.988992885484, 5
245, 0.897524054389, 5
246, 0.648686120384, 5
247, 0.552028648621, 5
248, 0.745155203216, 5
249, 0.832891331617, 5
250, 0.888237668715, 5
251, 0.967181388048, 5
252, 0.988326710516, 5
253, 0.937715626956, 5
254, 0.826432836227, 5
0, 0.996010192986, 6
1, 0.959704707864, 6
2, 0.850286057843, 6
3, 0.795366985751, 6
4, 0.897104904403, 6
5, 0.980966477641, 6
6, 0.998704763196, 6
7, 0.999967574639, 6
8, 0.999999696694, 6
9, 0.999999089727, 6
10, 0.99993502799, 6
11, 0.998292072405, 6
12, 0.983483495777, 6
13, 0.941241279791, 6
14, 0.923098990391, 6
15, 0.962974811938, 6
16, 0.993442051184, 6
17, 0.999572688786, 6
18, 0.999989757023, 6
19, 0.999999907983, 6
20, 0.999999581991, 6
21, 0.999962041958, 6
22, 0.99873108562, 6
23, 0.984394907266, 6
24, 0.929399803996, 6
25, 0.882496452665, 6
26, 0.928054842623, 6
27, 0.983794677654, 6
28, 0.998657175367, 6
29, 0.999959065787, 6
30, 0.999999540951, 6
31, 0.999999998106, 6
32, 0.999999999997, 6
33, 1.0, 6
34, 1.0, 6
35, 1.0, 6
36, 1.0, 6
37, 1.0, 6
38, 1.0, 6
39, 1.0, 6
40, 0.999999999535, 6
41, 0.999999805805, 6
42, 0.99997018542, 6
43, 0.998316066594, 6
44, 0.965011393206, 6
45, 0.732555355979, 6
46, 0.24795006473, 6
47, 0.222026203222, 6
48, 0.703933834415, 6
49, 0.958550613518, 6
50, 0.997865220851, 6
51, 0.999959552348, 6
52, 0.999999718071, 6
53, 0.999999999277, 6
54, 0.999999999999, 6
55, 1.0, 6
56, 1.0, 6
57, 1.0, 6
58, 1.0, 6
59, 1.0, 6
60, 1.0, 6
61, 1.0, 6
62, 1.0, 6
63, 1.0, 6
64, 1.0, 6
65, 1.0, 6
66, 1.0, 6
67, 1.0, 6
68, 0.999999999971, 6
69, 0.999999983505, 6
70, 0.999996511148, 6
71, 0.999728525362, 6
72, 0.992228917464, 6
73, 0.918164959868, 6
74, 0.682968289672, 6
75, 0.54816429595, 6
76, 0.762395539031, 6
77, 0.936542246642, 6
78, 0.861101857391, 6
79, 0.633952989299, 6
80, 0.637921472511, 6
81, 0.868223909096, 6
82, 0.982356831025, 6
83, 0.999130995365, 6
84, 0.999984253896, 6
85, 0.999999895039, 6
86, 0.999999999743, 6
87, 1.0, 6
88, 1.0, 6
89, 1.0, 6
90, 1.0, 6
91, 1.0, 6
92, 1.0, 6
93, 1.0, 6
94, 1.0, 6
95, 1.0, 6
96, 1.0, 6
97, 1.0, 6
98, 0.999999999734, 6
99, 0.999999890105, 6
100, 0.999983328067, 6
101, 0.999069538997, 6
102, 0.980896369785, 6
103, 0.855709031559, 6
104, 0.599070592952, 6
105, 0.590171465367, 6
106, 0.845886035416, 6
107, 0.978679994592, 6
108, 0.998914978994, 6
109, 0.999979686044, 6
110, 0.999999860088, 6
111, 0.999999999645, 6
112, 1.0, 6
113, 1.0, 6
114, 1.0, 6
115, 1.0, 6
116, 1.0, 6
117, 1.0, 6
118, 1.0, 6
119, 1.0, 6
120, 1.0, 6
121, 1.0, 6
122, 1.0, 6
123, 1.0, 6
124, 1.0, 6
125, 1.0, 6
126, 1.0, 6
127, 1.0, 6
128, 1.0, 6
129, 1.0, 6
130, 1.0, 6
131, 1.0, 6
132, 1.0, 6
133, 1.0, 6
134, 1.0, 6
135, 1.0, 6
136, 1.0, 6
137, 1.0, 6
138, 1.0, 6
139, 1.0, 6
140, 1.0, 6
141, 1.0, 6
142, 1.0, 6
143, 1.0, 6
144, 1.0, 6
145, 1.0, 6
146, 1.0, 6
147, 1.0, 6
148, 1.0, 6
149, 1.0, 6
150, 1.0, 6
151, 1.0, 6
152, 1.0, 6
153, 1.0, 6
154, 1.0, 6
155, 1.0, 6
156, 1.0, 6
157, 1.0, 6
158, 1.0, 6
159, 0.999999999999, 6
160, 0.999999999108, 6
161, 0.999999699716, 6
162, 0.999962795725, 6
163, 0.998304262162, 6
164, 0.971566514919, 6
165, 0.82460912457, 6
166, 0.601994186726, 6
167, 0.667740541338, 6
168, 0.897959915641, 6
169, 0.988471580193, 6
170, 0.99952084693, 6
171, 0.999992673707, 6
172, 0.99999995879, 6
173, 0.999999999735, 6
174, 0.99999991279, 6
175, 0.999984423995, 6
176, 0.998976590967, 6
177, 0.975262949114, 6
178, 0.780035742475, 6
179, 0.280448587871, 6
180, 0.134081415464, 6
181, 0.616647932713, 6
182, 0.937565580712, 6
183, 0.996259274314, 6
184, 0.999917549524, 6
185, 0.999999331447, 6
186, 0.999999998006, 6
187, 0.999999999998, 6
188, 1.0, 6
189, 1.0, 6
190, 1.0, 6
191, 1.0, 6
192, 1.0, 6
193, 1.0, 6
194, 1.0, 6
195, 1.0, 6
196, 1.0, 6
197, 0.999999999735, 6
198, 0.999999889839, 6
199, 0.999983145404, 6
200, 0.999051330761, 6
201, 0.980356592984, 6
202, 0.850368051832, 6
203, 0.580687930418, 6
204, 0.567729185322, 6
205, 0.836061867387, 6
206, 0.977127714092, 6
207, 0.998826063309, 6
208, 0.999977834104, 6
209, 0.999999846032, 6
210, 0.999999999607, 6
211, 1.0, 6
212, 1.0, 6
213, 1.0, 6
214, 1.0, 6
215, 1.0, 6
216, 1.0, 6
217, 1.0, 6
218, 1.0, 6
219, 0.999999999999, 6
220, 0.999999998995, 6
221, 0.999999632496, 6
222, 0.999950562357, 6
223, 0.997553423893, 6
224, 0.95545846068, 6
225, 0.701683529789, 6
226, 0.264987441447, 6
227, 0.333779786032, 6
228, 0.777849973327, 6
229, 0.97274912498, 6
230, 0.998770240879, 6
231, 0.999979584258, 6
232, 0.999999875315, 6
233, 0.99999999972, 6
234, 1.0, 6
235, 1.0, 6
236, 0.999999999998, 6
237, 0.999999998682, 6
238, 0.999999640744, 6
239, 0.999963978051, 6
240, 0.998671271325, 6
241, 0.981969369178, 6
242, 0.909989939597, 6
243, 0.834698534786, 6
244, 0.88832193739, 6
245, 0.972243509254, 6
246, 0.997462145254, 6
247, 0.999914636042, 6
248, 0.999998936041, 6
249, 0.999998074452, 6
250, 0.999822776879, 6
251, 0.993984417723, 6
252, 0.924882608293, 6
253, 0.654928695159, 6
254, 0.416846736103, 6
0, 0.999846953016, 7
1, 0.996947718695, 7
2, 0.977606068613, 7
3, 0.939552431875, 7
4, 0.939566223136, 7
5, 0.965426942345, 7
6, 0.859438176774, 7
7, 0.458119254832, 7
8, 0.217550828162, 7
9, 0.584312543224, 7
10, 0.91875745469, 7
11, 0.994158751923, 7
12, 0.999845497798, 7
13, 0.999998333872, 7
14, 0.999980057069, 7
15, 0.999101513346, 7
16, 0.985104434743, 7
17, 0.909153569507, 7
18, 0.79617180187, 7
19, 0.831761192709, 7
20, 0.948914974506, 7
21, 0.994293542775, 7
22, 0.999765498818, 7
23, 0.999996454896, 7
24, 0.999999980284, 7
25, 0.99999999996, 7
26, 1.0, 7
27, 1.0, 7
28, 1.0, 7
29, 1.0, 7
30, 1.0, 7
31, 1.0, 7
32, 0.99999999967, 7
33, 0.99999986487, 7
34, 0.999979645608, 7
35, 0.998872102819, 7
36, 0.977007489355, 7
37, 0.827571599568, 7
38, 0.524296090445, 7
39, 0.517196777636, 7
40, 0.819735952759, 7
41, 0.975239831659, 7
42, 0.99874886669, 7
43, 0.999976742711, 7
44, 0.999999840955, 7
45, 0.9999999996, 7
46, 1.0, 7
47, 1.0, 7
48, 1.0, 7
49, 1.0, 7
50, 1.0, 7
51, 1.0, 7
52, 1.0, 7
53, 1.0, 7
54, 1.0, 7
55, 1.0, 7
56, 1.0, 7
57, 1.0, 7
58, 1.0, 7
59, 0.999999999996, 7
60, 0.999999996468, 7
61, 0.999998964534, 7
62, 0.999888324691, 7
63, 0.995569181676, 7
64, 0.935327979998, 7
65, 0.652738350938, 7
66, 0.314000711902, 7
67, 0.500577793685, 7
68, 0.858203332195, 7
69, 0.968183931355, 7
70, 0.98610638847, 7
71, 0.996496068895, 7
72, 0.999664760186, 7
73, 0.999988181474, 7
74, 0.99999984671, 7
75, 0.999999999269, 7
76, 0.999999999999, 7
77, 1.0, 7
78, 1.0, 7
79, 1.0, 7
80, 1.0, 7
81, 1.0, 7
82, 1.0, 7
83, 1.0, 7
84, 1.0, 7
85, 1.0, 7
86, 1.0, 7
87, 1.0, 7
88, 1.0, 7
89, 0.999999999998, 7
90, 0.999999998454, 7
91, 0.999999468213, 7
92, 0.999932707133, 7
93, 0.996867392821, 7
94, 0.946352638695, 7
95, 0.662015868452, 7
96, 0.216660956245, 7
97, 0.332104091586, 7
98, 0.79049267092, 7
99, 0.975137765292, 7
100, 0.987083637024, 7
101, 0.916747693075, 7
102, 0.698386972349, 7
103, 0.295296145038, 7
104, 0.0941274071878, 7
105, 0.397485593324, 7
106, 0.841517913604, 7
107, 0.985740807337, 7
108, 0.999528295457, 7
109, 0.999993983568, 7
110, 0.999982403218, 7
111, 0.99899079512, 7
112, 0.97867344859, 7
113, 0.834206513187, 7
114, 0.525845567498, 7
115, 0.501141148675, 7
116, 0.806918320403, 7
117, 0.972507769794, 7
118, 0.998559927379, 7
119, 0.999972249914, 7
120, 0.999999803279, 7
121, 0.999999999487, 7
122, 1.0, 7
123, 1.0, 7
124, 1.0, 7
125, 1.0, 7
126, 1.0, 7
127, 0.999999999999, 7
128, 0.999999999319, 7
129, 0.999999736661, 7
130, 0.999962552181, 7
131, 0.998040959471, 7
132, 0.96229758724, 7
133, 0.733038794761, 7
134, 0.304054348671, 7
135, 0.318835914663, 7
136, 0.523568940798, 7
137, 0.216924146187, 7
138, 0.198465398698, 7
139, 0.486191503673, 7
140, 0.818377618742, 7
141, 0.97170523933, 7
142, 0.998167991261, 7
143, 0.999953268077, 7
144, 0.999999548311, 7
145, 0.999999998374, 7
146, 0.999999999998, 7
147, 1.0, 7
148, 1.0, 7
149, 1.0, 7
150, 1.0, 7
151, 1.0, 7
152, 1.0, 7
153, 1.0, 7
154, 1.0, 7
155, 1.0, 7
156, 1.0, 7
157, 1.0, 7
158, 1.0, 7
159, 1.0, 7
160, 1.0, 7
161, 1.0, 7
162, 1.0, 7
163, 0.999999999893, 7
164, 0.999999949221, 7
165, 0.999991175193, 7
166, 0.999435797901, 7
167, 0.986730036896, 7
168, 0.885181927763, 7
169, 0.634526153065, 7
170, 0.572035370988, 7
171, 0.815640735765, 7
172, 0.970783541312, 7
173, 0.998296682135, 7
174, 0.999963465183, 7
175, 0.999998989635, 7
176, 0.999939331103, 7
177, 0.998124957845, 7
178, 0.978680968155, 7
179, 0.910827808723, 7
180, 0.862786476204, 7
181, 0.922327029506, 7
182, 0.983824845807, 7
183, 0.998760825516, 7
184, 0.999965076158, 7
185, 0.99999963791, 7
186, 0.999999998619, 7
187, 0.999999999998, 7
188, 0.999999999999, 7
189, 0.999999999476, 7
190, 0.999999803044, 7
191, 0.999972743857, 7
192, 0.998612396108, 7
193, 0.974012042754, 7
194, 0.820945889204, 7
195, 0.54616083991, 7
196, 0.57681997921, 7
197, 0.854837692741, 7
198, 0.98168157683, 7
199, 0.999149591034, 7
200, 0.99998547644, 7
201, 0.999999908752, 7
202, 0.999999999789, 7
203, 1.0, 7
204, 1.0, 7
205, 1.0, 7
206, 1.0, 7
207, 1.0, 7
208, 1.0, 7
209, 1.0, 7
210, 1.0, 7
211, 1.0, 7
212, 1.0, 7
213, 1.0, 7
214, 1.0, 7
215, 1.0, 7
216, 1.0, 7
217, 1.0, 7
218, 1.0, 7
219, 1.0, 7
220, 1.0, 7
221, 1.0, 7
222, 1.0, 7
223, 1.0, 7
224, 1.0, 7
225, 1.0, 7
226, 1.0, 7
227, 1.0, 7
228, 1.0, 7
229, 1.0, 7
230, 1.0, 7
231, 1.0, 7
232, 1.0, 7
233, 1.0, 7
234, 1.0, 7
235, 1.0, 7
236, 1.0, 7
237, 1.0, 7
238, 1.0, 7
239, 1.0, 7
240, 1.0, 7
241, 0.999999999827, 7
242, 0.999999923969, 7
243, 0.999987733132, 7
244, 0.999271912628, 7
245, 0.984102133919, 7
246, 0.8722974151, 7
247, 0.622631139803, 7
248, 0.589760050393, 7
249, 0.835935220829, 7
250, 0.97586216665, 7
251, 0.998693568243, 7
252, 0.999973987584, 7
253, 0.999999809463, 7
254, 0.999999999487, 7
