Fri, 23 Jul 2010 01:11:29 +0000
48, 0.838553416424, 5
49, 0.732963252112, 5
50, 0.837512957727, 5
51, 0.963626562369, 5
52, 0.996935833548, 5
53, 0.998280286917, 5
54, 0.985867322212, 5
55, 0.954595165696, 5
56, 0.942763740953, 5
57, 0.957728967214, 5
58, 0.965212184964, 5
59, 0.981734344063, 5
60, 0.996160688442, 5
61, 0.999700383108, 5
62, 0.999991390106, 5
63, 0.999999908972, 5
64, 0.999999999646, 5
65, 0.999999999999, 5
66, 1.0, 5
67, 1.0, 5
68, 1.0, 5
69, 1.0, 5
70, 0.999999999999, 5
71, 0.999999999615, 5
72, 0.99999989315, 5
73, 0.999989083479, 5
74, 0.999589703091, 5
75, 0.994326934945, 5
76, 0.971143556755, 5
77, 0.946002537085, 5
78, 0.962828556422, 5
79, 0.990586502354, 5
80, 0.999123002961, 5
81, 0.999969942645, 5
82, 0.999999621026, 5
83, 0.999999998242, 5
84, 0.999999999997, 5
85, 1.0, 5
86, 1.0, 5
87, 1.0, 5
88, 1.0, 5
89, 1.0, 5
90, 1.0, 5
91, 1.0, 5
92, 1.0, 5
93, 1.0, 5
94, 1.0, 5
95, 1.0, 5
96, 1.0, 5
97, 1.0, 5
98, 1.0, 5
99, 1.0, 5
100, 1.0, 5
101, 0.99999999997, 5
102, 0.999999981272, 5
103, 0.999995684332, 5
104, 0.999634144818, 5
105, 0.988590254508, 5
106, 0.869097415315, 5
107, 0.447507986252, 5
108, 0.142154049195, 5
109, 0.509997693042, 5
110, 0.897034327139, 5
111, 0.992040380284, 5
112, 0.999773624398, 5
113, 0.999994809564, 5
114, 0.999823949881, 5
115, 0.995960472574, 5
116, 0.965900124382, 5
117, 0.89410375804, 5
118, 0.879019933318, 5
119, 0.94915448986, 5
120, 0.992138653902, 5
121, 0.999552856685, 5
122, 0.999990643744, 5
123, 0.999999927978, 5
124, 0.999999999796, 5
125, 1.0, 5
126, 1.0, 5
127, 1.0, 5
128, 1.0, 5
129, 1.0, 5
130, 1.0, 5
131, 1.0, 5
132, 1.0, 5
133, 1.0, 5
134, 1.0, 5
135, 1.0, 5
136, 1.0, 5
137, 1.0, 5
138, 1.0, 5
139, 1.0, 5
140, 1.0, 5
141, 1.0, 5
142, 1.0, 5
143, 1.0, 5
144, 1.0, 5
145, 1.0, 5
146, 1.0, 5
147, 1.0, 5
148, 1.0, 5
149, 1.0, 5
150, 1.0, 5
151, 0.999999999988, 5
152, 0.999999993204, 5
153, 0.999998603371, 5
154, 0.999894413868, 5
155, 0.997063444724, 5
156, 0.969954807072, 5
157, 0.886911789428, 5
158, 0.843409581309, 5
159, 0.92023386364, 5
160, 0.985052194233, 5
161, 0.998969514574, 5
162, 0.999973864653, 5
163, 0.999999422996, 5
164, 0.999958870883, 5
165, 0.998132266428, 5
166, 0.968797109769, 5
167, 0.808230160369, 5
168, 0.566415920557, 5
169, 0.639274774886, 5
170, 0.887929346633, 5
171, 0.977962556403, 5
172, 0.981469347457, 5
173, 0.987716014426, 5
174, 0.996924224689, 5
175, 0.999716510003, 5
176, 0.999990226126, 5
177, 0.999981458191, 5
178, 0.999222665575, 5
179, 0.987625011426, 5
180, 0.919978999288, 5
181, 0.743892222543, 5
182, 0.455282917484, 5
183, 0.333732530542, 5
184, 0.674784648529, 5
185, 0.941333424835, 5
186, 0.996094416594, 5
187, 0.999904238081, 5
188, 0.999999135982, 5
189, 0.999999996419, 5
190, 0.999999782312, 5
191, 0.999975537131, 5
192, 0.998988669563, 5
193, 0.984619010019, 5
194, 0.913944027115, 5
195, 0.822873610072, 5
196, 0.865880302809, 5
197, 0.962596425904, 5
198, 0.994783607631, 5
199, 0.984159174145, 5
200, 0.934810033099, 5
201, 0.896221983657, 5
202, 0.877792246759, 5
203, 0.632150468233, 5
204, 0.315787107052, 5
205, 0.415574755415, 5
206, 0.231060268023, 5
207, 0.0869831723903, 5
208, 0.482354707579, 5
209, 0.355559504718, 5
210, 0.0890853037866, 5
211, 0.498633434088, 5
212, 0.898512673402, 5
213, 0.992426919911, 5
214, 0.999039163803, 5
215, 0.983821775679, 5
216, 0.872291868384, 5
217, 0.629091392592, 5
218, 0.603702865565, 5
219, 0.844207568687, 5
220, 0.975899892636, 5
221, 0.964797320176, 5
222, 0.735537717596, 5
223, 0.244352771744, 5
224, 0.205656695013, 5
225, 0.692812933224, 5
226, 0.956297816856, 5
227, 0.997712775173, 5
228, 0.999955962747, 5
229, 0.999999681849, 5
230, 0.999998800607, 5
231, 0.999915160357, 5
232, 0.997777463483, 5
233, 0.977831472419, 5
234, 0.903946271517, 5
235, 0.737085353112, 5
236, 0.447555432249, 5
237, 0.434515378807, 5
238, 0.780790538796, 5
239, 0.968647471134, 5
240, 0.998348451384, 5
241, 0.999967986826, 5
242, 0.999999771708, 5
243, 0.999999999401, 5
244, 0.999999999999, 5
245, 1.0, 5
246, 1.0, 5
247, 0.999999999861, 5
248, 0.999999930734, 5
249, 0.999987254554, 5
250, 0.999136634415, 5
251, 0.978570253685, 5
252, 0.811759917459, 5
253, 0.441794462548, 5
254, 0.339511842234, 5
0, 0.983976184622, 6
1, 0.840722642961, 6
2, 0.417564729195, 6
3, 0.216485909307, 6
4, 0.612250297166, 6
5, 0.929406997461, 6
6, 0.995272001253, 6
7, 0.999883507338, 6
8, 0.999998944094, 6
9, 0.999999996479, 6
10, 0.999999999995, 6
11, 0.999999999154, 6
12, 0.99999970801, 6
13, 0.99996291297, 6
14, 0.998267070367, 6
15, 0.970211727563, 6
16, 0.811628487795, 6
17, 0.561781559108, 6
18, 0.624965179059, 6
19, 0.881924972882, 6
20, 0.986324285256, 6
21, 0.999417296628, 6
22, 0.99999086622, 6
23, 0.999999947331, 6
24, 0.999999999888, 6
25, 1.0, 6
26, 1.0, 6
27, 1.0, 6
28, 1.0, 6
29, 1.0, 6
30, 0.999999999616, 6
31, 0.999999849527, 6
32, 0.999978313675, 6
33, 0.998850209315, 6
34, 0.977573725615, 6
35, 0.839083345385, 6
36, 0.575233383528, 6
37, 0.587517738257, 6
38, 0.852644722349, 6
39, 0.980634369943, 6
40, 0.999063725737, 6
41, 0.999983347476, 6
42, 0.999999891041, 6
43, 0.999999999738, 6
44, 0.999999999994, 6
45, 0.999999995588, 6
46, 0.999998813136, 6
47, 0.999882539762, 6
48, 0.995723520964, 6
49, 0.942722045181, 6
50, 0.717773307776, 6
51, 0.488322661338, 6
52, 0.655885676199, 6
53, 0.884631164789, 6
54, 0.895774538192, 6
55, 0.893960467948, 6
56, 0.914044298798, 6
57, 0.842870568389, 6
58, 0.827169402842, 6
59, 0.927806259003, 6
60, 0.977322284527, 6
61, 0.870995554682, 6
62, 0.486100146185, 6
63, 0.243746344251, 6
64, 0.590581710593, 6
65, 0.918459658313, 6
66, 0.994025520395, 6
67, 0.999813187466, 6
68, 0.998943377125, 6
69, 0.984122089052, 6
70, 0.912092081397, 6
71, 0.820952480921, 6
72, 0.86584275346, 6
73, 0.96302012126, 6
74, 0.996250077022, 6
75, 0.999860109273, 6
76, 0.999997653056, 6
77, 0.999950326901, 6
78, 0.997875834511, 6
79, 0.966576979331, 6
80, 0.806532255676, 6
81, 0.588019218675, 6
82, 0.677261434931, 6
83, 0.906989862012, 6
84, 0.990139130037, 6
85, 0.999615403177, 6
86, 0.999994481746, 6
87, 0.999999970873, 6
88, 0.999999999943, 6
89, 1.0, 6
90, 1.0, 6
91, 1.0, 6
92, 1.0, 6
93, 1.0, 6
94, 1.0, 6
95, 1.0, 6
96, 1.0, 6
97, 1.0, 6
98, 1.0, 6
99, 1.0, 6
100, 1.0, 6
101, 1.0, 6
102, 0.999999999979, 6
103, 0.999999989425, 6
104, 0.999998074635, 6
105, 0.999871039105, 6
106, 0.996822331237, 6
107, 0.971195209024, 6
108, 0.903943590411, 6
109, 0.882159795103, 6
110, 0.946817818658, 6
111, 0.991170333056, 6
112, 0.999460702986, 6
113, 0.999987882383, 6
114, 0.999999899836, 6
115, 0.999999999626, 6
116, 0.99999996326, 6
117, 0.999992897006, 6
118, 0.999494810407, 6
119, 0.986781783018, 6
120, 0.87276784706, 6
121, 0.549467221466, 6
122, 0.413103622177, 6
123, 0.718743878975, 6
124, 0.950415258368, 6
125, 0.996784121409, 6
126, 0.999923271492, 6
127, 0.999999326528, 6
128, 0.999999997825, 6
129, 0.999999999997, 6
130, 0.999999999998, 6
131, 0.999999997935, 6
132, 0.99999931364, 6
133, 0.999916088989, 6
134, 0.996226092655, 6
135, 0.937559117936, 6
136, 0.619939842809, 6
137, 0.148977238453, 6
138, 0.298971738997, 6
139, 0.787560439243, 6
140, 0.97631677825, 6
141, 0.999028703808, 6
142, 0.999985345598, 6
143, 0.999999918663, 6
144, 0.999999999834, 6
145, 1.0, 6
146, 1.0, 6
147, 1.0, 6
148, 1.0, 6
149, 1.0, 6
150, 0.999999999999, 6
151, 0.999999998963, 6
152, 0.999999651345, 6
153, 0.999956865652, 6
154, 0.998036839805, 6
155, 0.967130447182, 6
156, 0.797540173792, 6
157, 0.541182756666, 6
158, 0.614883215641, 6
159, 0.823308254898, 6
160, 0.61006809951, 6
161, 0.203403638834, 6
162, 0.38866270886, 6
163, 0.8273822815, 6
164, 0.982069289643, 6
165, 0.999314803341, 6
166, 0.999990359618, 6
167, 0.999997809642, 6
168, 0.999786456582, 6
169, 0.992162929811, 6
170, 0.894189931781, 6
171, 0.474460007489, 6
172, 0.0397372886733, 6
173, 0.354524329809, 6
174, 0.840384446757, 6
175, 0.985479684099, 6
176, 0.999513938328, 6
177, 0.99997570465, 6
178, 0.99898860622, 6
179, 0.979452069832, 6
180, 0.846420579768, 6
181, 0.577717109631, 6
182, 0.572850929874, 6
183, 0.841049842288, 6
184, 0.978240546725, 6
185, 0.998904176741, 6
186, 0.999979696077, 6
187, 0.999999232432, 6
188, 0.999924745391, 6
189, 0.996688834944, 6
190, 0.946402975572, 6
191, 0.680801475544, 6
192, 0.30006439775, 6
193, 0.42037770566, 6
194, 0.672114090948, 6
195, 0.594624531894, 6
196, 0.541012489841, 6
197, 0.465198004862, 6
198, 0.660605593831, 6
199, 0.852018153582, 6
200, 0.54394494611, 6
201, 0.0793538558858, 6
202, 0.131226828332, 6
203, 0.599352839116, 6
204, 0.876481437614, 6
205, 0.954015131093, 6
206, 0.990736369674, 6
207, 0.99928297091, 6
208, 0.999979504454, 6
209, 0.999999784411, 6
210, 0.999999999166, 6
211, 0.999999999999, 6
212, 1.0, 6
213, 1.0, 6
214, 1.0, 6
215, 1.0, 6
216, 1.0, 6
217, 1.0, 6
218, 1.0, 6
219, 1.0, 6
220, 1.0, 6
221, 1.0, 6
222, 1.0, 6
223, 1.0, 6
224, 1.0, 6
225, 1.0, 6
226, 1.0, 6
227, 1.0, 6
228, 1.0, 6
229, 1.0, 6
230, 1.0, 6
231, 1.0, 6
232, 1.0, 6
233, 1.0, 6
234, 1.0, 6
235, 1.0, 6
236, 1.0, 6
237, 1.0, 6
238, 0.999999999987, 6
239, 0.999999992669, 6
240, 0.999998503307, 6
241, 0.999887587646, 6
242, 0.996894004366, 6
243, 0.968428646753, 6
244, 0.881942502919, 6
245, 0.837534058197, 6
246, 0.915425156288, 6
247, 0.952012974808, 6
248, 0.84331228178, 6
249, 0.730951934686, 6
250, 0.829037710994, 6
251, 0.95698046458, 6
252, 0.950934062055, 6
253, 0.759805862913, 6
254, 0.53680672779, 6
0, 1.0, 7
1, 1.0, 7
2, 1.0, 7
3, 1.0, 7
4, 1.0, 7
5, 1.0, 7
6, 1.0, 7
7, 1.0, 7
8, 1.0, 7
9, 0.99999999999, 7
10, 0.999999993652, 7
11, 0.99999844483, 7
12, 0.999859836215, 7
13, 0.995352715686, 7
14, 0.943314995392, 7
15, 0.745643612345, 7
16, 0.580122351994, 7
17, 0.744997001311, 7
18, 0.941644784295, 7
19, 0.968101949567, 7
20, 0.813451703207, 7
21, 0.532390526187, 7
22, 0.568533129871, 7
23, 0.853540382199, 7
24, 0.981710835745, 7
25, 0.99915981419, 7
26, 0.99998580085, 7
27, 0.999999911722, 7
28, 0.999999999798, 7
29, 0.999999999999, 7
30, 0.99999999912, 7
31, 0.999999755442, 7
32, 0.999974997882, 7
33, 0.999059676098, 7
34, 0.986989808941, 7
35, 0.933779052397, 7
36, 0.876002586577, 7
37, 0.914584757382, 7
38, 0.978354697987, 7
39, 0.997982110229, 7
40, 0.999930795116, 7
41, 0.999999126865, 7
42, 0.999999995947, 7
43, 0.999999999993, 7
44, 1.0, 7
45, 1.0, 7
46, 1.0, 7
47, 1.0, 7
48, 1.0, 7
49, 1.0, 7
50, 1.0, 7
51, 1.0, 7
52, 1.0, 7
53, 1.0, 7
54, 1.0, 7
55, 1.0, 7
56, 1.0, 7
57, 1.0, 7
58, 0.999999999955, 7
59, 0.999999979572, 7
60, 0.999996611498, 7
61, 0.99979322588, 7
62, 0.995358159912, 7
63, 0.961665510224, 7
64, 0.883535191281, 7
65, 0.869831690013, 7
66, 0.946479355699, 7
67, 0.991904514155, 7
68, 0.999549525698, 7
69, 0.999990778477, 7
70, 0.999999930555, 7
71, 0.999999999808, 7
72, 1.0, 7
73, 1.0, 7
74, 1.0, 7
75, 1.0, 7
76, 1.0, 7
77, 1.0, 7
78, 1.0, 7
79, 1.0, 7
80, 1.0, 7
81, 1.0, 7
82, 1.0, 7
83, 1.0, 7
84, 1.0, 7
85, 1.0, 7
86, 1.0, 7
87, 1.0, 7
88, 1.0, 7
89, 1.0, 7
90, 1.0, 7
91, 1.0, 7
92, 1.0, 7
93, 1.0, 7
94, 1.0, 7
95, 1.0, 7
96, 1.0, 7
97, 1.0, 7
98, 1.0, 7
99, 1.0, 7
100, 1.0, 7
101, 1.0, 7
102, 1.0, 7
103, 1.0, 7
104, 1.0, 7
105, 1.0, 7
106, 1.0, 7
107, 1.0, 7
108, 1.0, 7
109, 1.0, 7
110, 1.0, 7
111, 1.0, 7
112, 1.0, 7
113, 1.0, 7
114, 1.0, 7
115, 1.0, 7
116, 1.0, 7
117, 1.0, 7
118, 1.0, 7
119, 1.0, 7
120, 1.0, 7
121, 0.999999999965, 7
122, 0.999999978683, 7
123, 0.999995220021, 7
124, 0.999605689743, 7
125, 0.988033816328, 7
126, 0.866408516226, 7
127, 0.451334818672, 7
128, 0.171024786087, 7
129, 0.539233168548, 7
130, 0.905783625169, 7
131, 0.992912760826, 7
132, 0.999803874842, 7
133, 0.999998003382, 7
134, 0.999999992522, 7
135, 0.99999999999, 7
136, 1.0, 7
137, 1.0, 7
138, 1.0, 7
139, 1.0, 7
140, 1.0, 7
141, 1.0, 7
142, 1.0, 7
143, 1.0, 7
144, 1.0, 7
145, 1.0, 7
146, 1.0, 7
147, 1.0, 7
148, 1.0, 7
149, 1.0, 7
150, 1.0, 7
151, 1.0, 7
152, 1.0, 7
153, 1.0, 7
154, 1.0, 7
155, 1.0, 7
156, 1.0, 7
157, 1.0, 7
158, 1.0, 7
159, 1.0, 7
160, 1.0, 7
161, 1.0, 7
162, 1.0, 7
163, 1.0, 7
164, 1.0, 7
165, 1.0, 7
166, 1.0, 7
167, 1.0, 7
168, 1.0, 7
169, 1.0, 7
170, 1.0, 7
171, 1.0, 7
172, 1.0, 7
173, 1.0, 7
174, 1.0, 7
175, 1.0, 7
176, 1.0, 7
177, 1.0, 7
178, 1.0, 7
179, 1.0, 7
180, 1.0, 7
181, 1.0, 7
182, 1.0, 7
183, 1.0, 7
184, 1.0, 7
185, 1.0, 7
186, 1.0, 7
187, 1.0, 7
188, 1.0, 7
189, 1.0, 7
190, 1.0, 7
191, 1.0, 7
192, 1.0, 7
193, 1.0, 7
194, 1.0, 7
195, 1.0, 7
196, 1.0, 7
197, 1.0, 7
198, 1.0, 7
199, 1.0, 7
200, 1.0, 7
201, 1.0, 7
202, 1.0, 7
203, 1.0, 7
204, 1.0, 7
205, 1.0, 7
206, 1.0, 7
207, 1.0, 7
208, 1.0, 7
209, 1.0, 7
210, 1.0, 7
211, 1.0, 7
212, 1.0, 7
213, 1.0, 7
214, 1.0, 7
215, 1.0, 7
216, 1.0, 7
217, 1.0, 7
218, 1.0, 7
219, 1.0, 7
220, 1.0, 7
221, 1.0, 7
222, 1.0, 7
223, 1.0, 7
224, 1.0, 7
225, 1.0, 7
226, 1.0, 7
227, 1.0, 7
228, 1.0, 7
229, 1.0, 7
230, 1.0, 7
231, 1.0, 7
232, 1.0, 7
233, 1.0, 7
234, 1.0, 7
235, 1.0, 7
236, 1.0, 7
237, 1.0, 7
238, 1.0, 7
239, 1.0, 7
240, 1.0, 7
241, 1.0, 7
242, 1.0, 7
243, 1.0, 7
244, 1.0, 7
245, 1.0, 7
246, 1.0, 7
247, 1.0, 7
248, 1.0, 7
249, 1.0, 7
250, 1.0, 7
251, 1.0, 7
252, 1.0, 7
253, 1.0, 7
254, 1.0, 7
